,ticker,Date,Posible_compra
16597,GM,2020-11-14,Sí
16598,GM,2021-02-14,No
16599,GM,2021-05-15,No
16600,GM,2021-08-14,No
16601,GM,2021-11-14,No
16602,GM,2022-02-14,No
16603,GM,2022-05-15,No
16604,GM,2022-08-14,Sí
16605,GM,2022-11-14,Sí
16606,GM,2023-02-14,Sí
16607,GNRC,2009-02-14,No
16608,GNRC,2009-05-15,No
16609,GNRC,2009-08-14,No
16610,GNRC,2009-11-14,No
16611,GNRC,2010-02-14,No
16612,GNRC,2010-05-15,No
16613,GNRC,2010-08-14,No
16614,GNRC,2010-11-14,No
16615,GNRC,2011-02-14,No
16616,GNRC,2011-05-15,No
16617,GNRC,2011-08-14,No
16618,GNRC,2011-11-14,No
16619,GNRC,2012-02-14,No
16620,GNRC,2012-05-15,No
16621,GNRC,2012-08-14,No
16622,GNRC,2012-11-14,No
16623,GNRC,2013-02-14,No
16624,GNRC,2013-05-15,No
16625,GNRC,2013-08-14,No
16626,GNRC,2013-11-14,No
16627,GNRC,2014-02-14,No
16628,GNRC,2014-05-15,No
16629,GNRC,2014-08-14,Sí
16630,GNRC,2014-11-14,Sí
16631,GNRC,2015-02-14,Sí
16632,GNRC,2015-05-15,No
16633,GNRC,2015-08-14,No
16634,GNRC,2015-11-14,Sí
16635,GNRC,2016-02-14,Sí
16636,GNRC,2016-05-15,No
16637,GNRC,2016-08-14,No
16638,GNRC,2016-11-14,No
16639,GNRC,2017-02-14,No
16640,GNRC,2017-05-15,No
16641,GNRC,2017-08-14,No
16642,GNRC,2017-11-14,No
16643,GNRC,2018-02-14,Sí
16644,GNRC,2018-05-15,Sí
16645,GNRC,2018-08-14,Sí
16646,GNRC,2018-11-14,No
16647,GNRC,2019-02-14,Sí
16648,GNRC,2019-05-15,No
16649,GNRC,2019-08-14,Sí
16650,GNRC,2019-11-14,No
16651,GNRC,2020-02-14,No
16652,GNRC,2020-05-15,No
16653,GNRC,2020-08-14,No
16654,GNRC,2020-11-14,No
16655,GNRC,2021-02-14,No
16656,GNRC,2021-05-15,No
16657,GNRC,2021-08-14,No
16658,GNRC,2021-11-14,No
16659,GNRC,2022-02-14,No
16660,GNRC,2022-05-15,No
16661,GNRC,2022-08-14,No
16662,GNRC,2022-11-14,No
16663,GOOG,2002-05-15,No
16664,GOOG,2002-08-14,No
16665,GOOG,2002-11-14,No
16666,GOOG,2003-02-14,No
16667,GOOG,2003-05-15,No
16668,GOOG,2003-08-14,No
16669,GOOG,2003-11-14,No
16670,GOOG,2004-02-14,No
16671,GOOG,2004-05-15,No
16672,GOOG,2004-08-14,No
16673,GOOG,2004-11-14,No
16674,GOOG,2005-02-14,No
16675,GOOG,2005-05-15,No
16676,GOOG,2005-08-14,No
16677,GOOG,2005-11-14,No
16678,GOOG,2006-02-14,No
16679,GOOG,2006-05-15,No
16680,GOOG,2006-08-14,Sí
16681,GOOG,2006-11-14,Sí
16682,GOOG,2007-02-14,Sí
16683,GOOG,2007-05-15,Sí
16684,GOOG,2007-08-14,No
16685,GOOG,2007-11-14,Sí
16686,GOOG,2008-02-14,No
16687,GOOG,2008-05-15,No
16688,GOOG,2008-08-14,No
16689,GOOG,2008-11-14,Sí
16690,GOOG,2009-02-14,Sí
16691,GOOG,2009-05-15,Sí
16692,GOOG,2009-08-14,Sí
16693,GOOG,2009-11-14,Sí
16694,GOOG,2010-02-14,No
16695,GOOG,2010-05-15,No
16696,GOOG,2010-08-14,Sí
16697,GOOG,2010-11-14,Sí
16698,GOOG,2011-02-14,Sí
16699,GOOG,2011-05-15,Sí
16700,GOOG,2011-08-14,Sí
16701,GOOG,2011-11-14,Sí
16702,GOOG,2012-02-14,Sí
16703,GOOG,2012-05-15,Sí
16704,GOOG,2012-08-14,No
16705,GOOG,2012-11-14,No
16706,GOOG,2013-02-14,No
16707,GOOG,2013-05-15,No
16708,GOOG,2013-08-14,No
16709,GOOG,2013-11-14,No
16710,GOOG,2014-02-14,No
16711,GOOG,2014-05-15,No
16712,GOOG,2014-08-14,No
16713,GOOG,2014-11-14,No
16714,GOOG,2015-02-14,Sí
16715,GOOG,2015-05-15,Sí
16716,GOOG,2015-08-14,Sí
16717,GOOG,2015-11-14,Sí
16718,GOOG,2016-02-14,No
16719,GOOG,2016-05-15,No
16720,GOOG,2016-08-14,Sí
16721,GOOG,2016-11-14,No
16722,GOOG,2017-02-14,No
16723,GOOG,2017-05-15,No
16724,GOOG,2017-08-14,No
16725,GOOG,2017-11-14,No
16726,GOOG,2018-02-14,No
16727,GOOG,2018-05-15,No
16728,GOOG,2018-08-14,No
16729,GOOG,2018-11-14,No
16730,GOOG,2019-02-14,No
16731,GOOG,2019-05-15,No
16732,GOOG,2019-08-14,No
16733,GOOG,2019-11-14,Sí
16734,GOOG,2020-02-14,No
16735,GOOG,2020-05-15,No
16736,GOOG,2020-08-14,No
16737,GOOG,2020-11-14,No
16738,GOOG,2021-02-14,No
16739,GOOG,2021-05-15,No
16740,GOOG,2021-08-14,No
16741,GOOG,2021-11-14,No
16742,GOOG,2022-02-14,No
16743,GOOG,2022-05-15,No
16744,GOOG,2022-08-14,Sí
16745,GOOG,2022-11-14,No
16746,GOOG,2023-02-14,No
16747,GOOGL,2002-05-15,No
16748,GOOGL,2002-08-14,No
16749,GOOGL,2002-11-14,No
16750,GOOGL,2003-02-14,No
16751,GOOGL,2003-05-15,No
16752,GOOGL,2003-08-14,No
16753,GOOGL,2003-11-14,No
16754,GOOGL,2004-02-14,No
16755,GOOGL,2004-05-15,No
16756,GOOGL,2004-08-14,No
16757,GOOGL,2004-11-14,No
16758,GOOGL,2005-02-14,No
16759,GOOGL,2005-05-15,No
16760,GOOGL,2005-08-14,No
16761,GOOGL,2005-11-14,No
16762,GOOGL,2006-02-14,No
16763,GOOGL,2006-05-15,No
16764,GOOGL,2006-08-14,Sí
16765,GOOGL,2006-11-14,Sí
16766,GOOGL,2007-02-14,Sí
16767,GOOGL,2007-05-15,Sí
16768,GOOGL,2007-08-14,No
16769,GOOGL,2007-11-14,Sí
16770,GOOGL,2008-02-14,No
16771,GOOGL,2008-05-15,No
16772,GOOGL,2008-08-14,No
16773,GOOGL,2008-11-14,Sí
16774,GOOGL,2009-02-14,Sí
16775,GOOGL,2009-05-15,Sí
16776,GOOGL,2009-08-14,Sí
16777,GOOGL,2009-11-14,Sí
16778,GOOGL,2010-02-14,No
16779,GOOGL,2010-05-15,No
16780,GOOGL,2010-08-14,Sí
16781,GOOGL,2010-11-14,Sí
16782,GOOGL,2011-02-14,Sí
16783,GOOGL,2011-05-15,Sí
16784,GOOGL,2011-08-14,Sí
16785,GOOGL,2011-11-14,Sí
16786,GOOGL,2012-02-14,Sí
16787,GOOGL,2012-05-15,Sí
16788,GOOGL,2012-08-14,No
16789,GOOGL,2012-11-14,No
16790,GOOGL,2013-02-14,No
16791,GOOGL,2013-05-15,No
16792,GOOGL,2013-08-14,No
16793,GOOGL,2013-11-14,No
16794,GOOGL,2014-02-14,No
16795,GOOGL,2014-05-15,No
16796,GOOGL,2014-08-14,No
16797,GOOGL,2014-11-14,No
16798,GOOGL,2015-02-14,Sí
16799,GOOGL,2015-05-15,Sí
16800,GOOGL,2015-08-14,Sí
16801,GOOGL,2015-11-14,Sí
16802,GOOGL,2016-02-14,No
16803,GOOGL,2016-05-15,No
16804,GOOGL,2016-08-14,Sí
16805,GOOGL,2016-11-14,No
16806,GOOGL,2017-02-14,No
16807,GOOGL,2017-05-15,No
16808,GOOGL,2017-08-14,No
16809,GOOGL,2017-11-14,No
16810,GOOGL,2018-02-14,No
16811,GOOGL,2018-05-15,No
16812,GOOGL,2018-08-14,No
16813,GOOGL,2018-11-14,No
16814,GOOGL,2019-02-14,No
16815,GOOGL,2019-05-15,No
16816,GOOGL,2019-08-14,No
16817,GOOGL,2019-11-14,Sí
16818,GOOGL,2020-02-14,No
16819,GOOGL,2020-05-15,No
16820,GOOGL,2020-08-14,No
16821,GOOGL,2020-11-14,No
16822,GOOGL,2021-02-14,No
16823,GOOGL,2021-05-15,No
16824,GOOGL,2021-08-14,No
16825,GOOGL,2021-11-14,No
16826,GOOGL,2022-02-14,No
16827,GOOGL,2022-05-15,No
16828,GOOGL,2022-08-14,Sí
16829,GOOGL,2022-11-14,No
16830,GOOGL,2023-02-14,No
16831,GPC,2000-05-15,No
16832,GPC,2000-08-14,No
16833,GPC,2000-11-14,No
16834,GPC,2001-02-14,No
16835,GPC,2001-05-15,No
16836,GPC,2001-08-14,No
16837,GPC,2001-11-14,No
16838,GPC,2002-02-14,No
16839,GPC,2002-05-15,No
16840,GPC,2002-08-14,No
16841,GPC,2002-11-14,No
16842,GPC,2003-02-14,Sí
16843,GPC,2003-05-15,Sí
16844,GPC,2003-08-14,Sí
16845,GPC,2003-11-14,Sí
16846,GPC,2004-02-14,Sí
16847,GPC,2004-05-15,Sí
16848,GPC,2004-08-14,No
16849,GPC,2004-11-14,No
16850,GPC,2005-02-14,No
16851,GPC,2005-05-15,No
16852,GPC,2005-08-14,No
16853,GPC,2005-11-14,No
16854,GPC,2006-02-14,No
16855,GPC,2006-05-15,Sí
16856,GPC,2006-08-14,Sí
16857,GPC,2006-11-14,Sí
16858,GPC,2007-02-14,No
16859,GPC,2007-05-15,No
16860,GPC,2007-08-14,No
16861,GPC,2007-11-14,No
16862,GPC,2008-02-14,No
16863,GPC,2008-05-15,No
16864,GPC,2008-08-14,No
16865,GPC,2008-11-14,No
16866,GPC,2009-02-14,Sí
16867,GPC,2009-05-15,Sí
16868,GPC,2009-08-14,Sí
16869,GPC,2009-11-14,Sí
16870,GPC,2010-02-14,Sí
16871,GPC,2010-05-15,No
16872,GPC,2010-08-14,Sí
16873,GPC,2010-11-14,No
16874,GPC,2011-02-14,No
16875,GPC,2011-05-15,No
16876,GPC,2011-08-14,No
16877,GPC,2011-11-14,No
16878,GPC,2012-02-14,No
16879,GPC,2012-05-15,No
16880,GPC,2012-08-14,No
16881,GPC,2012-11-14,No
16882,GPC,2013-02-14,No
16883,GPC,2013-05-15,No
16884,GPC,2013-08-14,No
16885,GPC,2013-11-14,No
16886,GPC,2014-02-14,No
16887,GPC,2014-05-15,No
16888,GPC,2014-08-14,No
16889,GPC,2014-11-14,No
16890,GPC,2015-02-14,No
16891,GPC,2015-05-15,No
16892,GPC,2015-08-14,No
16893,GPC,2015-11-14,No
16894,GPC,2016-02-14,No
16895,GPC,2016-05-15,No
16896,GPC,2016-08-14,No
16897,GPC,2016-11-14,No
16898,GPC,2017-02-14,No
16899,GPC,2017-05-15,No
16900,GPC,2017-08-14,Sí
16901,GPC,2017-11-14,Sí
16902,GPC,2018-02-14,Sí
16903,GPC,2018-05-15,Sí
16904,GPC,2018-08-14,Sí
16905,GPC,2018-11-14,Sí
16906,GPC,2019-02-14,No
16907,GPC,2019-05-15,No
16908,GPC,2019-08-14,No
16909,GPC,2019-11-14,Sí
16910,GPC,2020-02-14,No
16911,GPC,2020-05-15,Sí
16912,GPC,2020-08-14,No
16913,GPC,2020-11-14,No
16914,GPC,2021-02-14,No
16915,GPC,2021-05-15,No
16916,GPC,2021-08-14,No
16917,GPC,2021-11-14,No
16918,GPC,2022-02-14,No
16919,GPC,2022-05-15,No
16920,GPC,2022-08-14,No
16921,GPC,2022-11-14,No
16922,GPN,2000-04-14,No
16923,GPN,2000-07-15,No
16924,GPN,2000-10-15,No
16925,GPN,2001-01-14,No
16926,GPN,2001-04-14,No
16927,GPN,2001-07-15,No
16928,GPN,2001-10-15,No
16929,GPN,2002-01-14,No
16930,GPN,2002-04-14,No
16931,GPN,2002-07-15,No
16932,GPN,2002-10-15,No
16933,GPN,2003-01-14,Sí
16934,GPN,2003-04-14,Sí
16935,GPN,2003-07-15,Sí
16936,GPN,2003-10-15,No
16937,GPN,2004-01-14,No
16938,GPN,2004-04-14,No
16939,GPN,2004-07-15,No
16940,GPN,2004-10-15,Sí
16941,GPN,2005-01-14,No
16942,GPN,2005-04-14,No
16943,GPN,2005-07-15,No
16944,GPN,2005-10-15,No
16945,GPN,2006-01-14,No
16946,GPN,2006-04-14,No
16947,GPN,2006-07-15,No
16948,GPN,2006-10-15,Sí
16949,GPN,2007-01-14,Sí
16950,GPN,2007-04-14,Sí
16951,GPN,2007-07-15,Sí
16952,GPN,2007-10-15,Sí
16953,GPN,2008-01-14,Sí
16954,GPN,2008-04-14,Sí
16955,GPN,2008-07-15,Sí
16956,GPN,2008-10-15,Sí
16957,GPN,2009-01-14,Sí
16958,GPN,2009-04-14,Sí
16959,GPN,2009-07-15,No
16960,GPN,2009-10-15,No
16961,GPN,2010-01-14,No
16962,GPN,2010-04-14,No
16963,GPN,2010-07-15,No
16964,GPN,2010-10-15,Sí
16965,GPN,2011-01-14,Sí
16966,GPN,2011-04-14,No
16967,GPN,2011-07-15,No
16968,GPN,2011-10-15,Sí
16969,GPN,2012-01-14,Sí
16970,GPN,2012-04-14,Sí
16971,GPN,2012-07-15,Sí
16972,GPN,2012-10-15,Sí
16973,GPN,2013-01-14,Sí
16974,GPN,2013-04-14,No
16975,GPN,2013-07-15,No
16976,GPN,2013-10-15,No
16977,GPN,2014-01-14,No
16978,GPN,2014-04-14,No
16979,GPN,2014-07-15,No
16980,GPN,2014-10-15,No
16981,GPN,2015-01-14,No
16982,GPN,2015-04-14,No
16983,GPN,2015-07-15,No
16984,GPN,2015-10-15,No
16985,GPN,2016-01-14,No
16986,GPN,2016-04-14,No
16987,GPN,2016-07-15,No
16988,GPN,2016-10-15,No
16989,GPN,2017-01-14,No
16990,GPN,2017-02-14,No
16991,GPN,2017-05-15,No
16992,GPN,2017-08-14,Sí
16993,GPN,2017-11-14,No
16994,GPN,2018-02-14,No
16995,GPN,2018-05-15,No
16996,GPN,2018-08-14,No
16997,GPN,2018-11-14,No
16998,GPN,2019-02-14,Sí
16999,GPN,2019-05-15,No
17000,GPN,2019-08-14,No
17001,GPN,2019-11-14,Sí
17002,GPN,2020-02-14,Sí
17003,GPN,2020-05-15,Sí
17004,GPN,2020-08-14,No
17005,GPN,2020-11-14,Sí
17006,GPN,2021-02-14,No
17007,GPN,2021-05-15,Sí
17008,GPN,2021-08-14,No
17009,GPN,2021-11-14,Sí
17010,GPN,2022-02-14,Sí
17011,GPN,2022-05-15,Sí
17012,GPN,2022-08-14,Sí
17013,GPN,2022-11-14,Sí
17014,GRMN,2000-05-09,No
17015,GRMN,2000-08-08,No
17016,GRMN,2000-11-07,No
17017,GRMN,2001-02-13,No
17018,GRMN,2001-05-15,No
17019,GRMN,2001-08-14,No
17020,GRMN,2001-11-13,No
17021,GRMN,2002-02-12,No
17022,GRMN,2002-05-14,No
17023,GRMN,2002-08-13,No
17024,GRMN,2002-11-12,No
17025,GRMN,2003-02-11,No
17026,GRMN,2003-05-13,No
17027,GRMN,2003-08-12,No
17028,GRMN,2003-11-11,No
17029,GRMN,2004-02-10,No
17030,GRMN,2004-05-11,No
17031,GRMN,2004-08-10,No
17032,GRMN,2004-11-09,Sí
17033,GRMN,2005-02-08,No
17034,GRMN,2005-05-10,No
17035,GRMN,2005-08-09,Sí
17036,GRMN,2005-11-08,No
17037,GRMN,2006-02-14,No
17038,GRMN,2006-05-16,No
17039,GRMN,2006-08-15,No
17040,GRMN,2006-11-14,No
17041,GRMN,2007-02-13,No
17042,GRMN,2007-05-15,No
17043,GRMN,2007-08-14,No
17044,GRMN,2007-11-13,No
17045,GRMN,2008-02-12,No
17046,GRMN,2008-05-13,Sí
17047,GRMN,2008-08-12,No
17048,GRMN,2008-11-11,No
17049,GRMN,2009-02-10,Sí
17050,GRMN,2009-05-12,Sí
17051,GRMN,2009-08-11,Sí
17052,GRMN,2009-11-10,Sí
17053,GRMN,2010-02-09,Sí
17054,GRMN,2010-05-11,No
17055,GRMN,2010-08-10,Sí
17056,GRMN,2010-11-09,Sí
17057,GRMN,2011-02-08,No
17058,GRMN,2011-05-10,Sí
17059,GRMN,2011-08-09,No
17060,GRMN,2011-11-08,Sí
17061,GRMN,2012-02-14,No
17062,GRMN,2012-05-15,No
17063,GRMN,2012-08-14,No
17064,GRMN,2012-11-13,No
17065,GRMN,2013-02-12,No
17066,GRMN,2013-05-14,Sí
17067,GRMN,2013-08-13,Sí
17068,GRMN,2013-11-12,No
17069,GRMN,2014-02-11,No
17070,GRMN,2014-05-13,No
17071,GRMN,2014-08-12,No
17072,GRMN,2014-11-11,No
17073,GRMN,2015-02-10,No
17074,GRMN,2015-05-12,Sí
17075,GRMN,2015-08-11,No
17076,GRMN,2015-11-10,No
17077,GRMN,2016-02-09,No
17078,GRMN,2016-05-10,Sí
17079,GRMN,2016-08-09,Sí
17080,GRMN,2016-11-08,No
17081,GRMN,2017-02-14,No
17082,GRMN,2017-05-16,No
17083,GRMN,2017-08-15,No
17084,GRMN,2017-11-14,No
17085,GRMN,2018-02-13,No
17086,GRMN,2018-05-15,No
17087,GRMN,2018-08-14,No
17088,GRMN,2018-11-13,No
17089,GRMN,2019-02-12,Sí
17090,GRMN,2019-05-14,No
17091,GRMN,2019-08-13,No
17092,GRMN,2019-11-12,No
17093,GRMN,2020-02-11,No
17094,GRMN,2020-05-12,Sí
17095,GRMN,2020-08-11,No
17096,GRMN,2020-11-10,No
17097,GRMN,2021-02-09,No
17098,GRMN,2021-05-11,No
17099,GRMN,2021-08-10,No
17100,GRMN,2021-11-09,No
17101,GRMN,2022-02-08,No
17102,GRMN,2022-05-10,No
17103,GRMN,2022-08-09,Sí
17104,GRMN,2022-11-08,Sí
17105,GS,2000-04-10,No
17106,GS,2000-07-10,No
17107,GS,2000-10-09,No
17108,GS,2001-01-08,No
17109,GS,2001-04-09,No
17110,GS,2001-07-09,No
17111,GS,2001-10-15,No
17112,GS,2002-01-14,Sí
17113,GS,2002-04-08,Sí
17114,GS,2002-07-15,Sí
17115,GS,2002-10-15,Sí
17116,GS,2003-01-13,Sí
17117,GS,2003-04-14,Sí
17118,GS,2003-07-14,Sí
17119,GS,2003-10-13,No
17120,GS,2004-01-12,No
17121,GS,2004-04-12,No
17122,GS,2004-07-12,Sí
17123,GS,2004-10-11,No
17124,GS,2005-01-10,No
17125,GS,2005-04-11,No
17126,GS,2005-07-11,No
17127,GS,2005-10-10,No
17128,GS,2006-01-09,No
17129,GS,2006-04-10,No
17130,GS,2006-07-10,No
17131,GS,2006-10-09,Sí
17132,GS,2007-01-08,No
17133,GS,2007-04-09,No
17134,GS,2007-07-09,No
17135,GS,2007-10-15,Sí
17136,GS,2008-01-14,Sí
17137,GS,2008-04-14,No
17138,GS,2008-07-14,Sí
17139,GS,2008-10-13,No
17140,GS,2009-01-12,Sí
17141,GS,2009-02-09,No
17142,GS,2009-05-11,No
17143,GS,2009-08-10,No
17144,GS,2009-11-09,No
17145,GS,2010-02-14,No
17146,GS,2010-05-15,No
17147,GS,2010-08-14,Sí
17148,GS,2010-11-14,Sí
17149,GS,2011-02-14,No
17150,GS,2011-05-15,Sí
17151,GS,2011-08-14,Sí
17152,GS,2011-11-14,Sí
17153,GS,2012-02-14,Sí
17154,GS,2012-05-15,Sí
17155,GS,2012-08-14,Sí
17156,GS,2012-11-14,Sí
17157,GS,2013-02-14,Sí
17158,GS,2013-05-15,No
17159,GS,2013-08-14,No
17160,GS,2013-11-14,No
17161,GS,2014-02-14,No
17162,GS,2014-05-15,No
17163,GS,2014-08-14,No
17164,GS,2014-11-14,No
17165,GS,2015-02-14,No
17166,GS,2015-05-15,No
17167,GS,2015-08-14,No
17168,GS,2015-11-14,Sí
17169,GS,2016-02-14,No
17170,GS,2016-05-15,No
17171,GS,2016-08-14,Sí
17172,GS,2016-11-14,Sí
17173,GS,2017-02-14,No
17174,GS,2017-05-15,No
17175,GS,2017-08-14,No
17176,GS,2017-11-14,No
17177,GS,2018-02-14,No
17178,GS,2018-05-15,No
17179,GS,2018-08-14,No
17180,GS,2018-11-14,No
17181,GS,2019-02-14,Sí
17182,GS,2019-05-15,No
17183,GS,2019-08-14,No
17184,GS,2019-11-14,No
17185,GS,2020-02-14,No
17186,GS,2020-05-15,Sí
17187,GS,2020-08-14,Sí
17188,GS,2020-11-14,Sí
17189,GS,2021-02-14,No
17190,GS,2021-05-15,No
17191,GS,2021-08-14,No
17192,GS,2021-11-14,No
17193,GS,2022-02-14,No
17194,GS,2022-05-15,Sí
17195,GS,2022-08-14,Sí
17196,GS,2022-11-14,Sí
17197,GS,2023-02-14,No
17198,GWW,2000-05-15,No
17199,GWW,2000-08-14,No
17200,GWW,2000-11-14,No
17201,GWW,2001-02-14,No
17202,GWW,2001-05-15,No
17203,GWW,2001-08-14,No
17204,GWW,2001-11-14,No
17205,GWW,2002-02-14,No
17206,GWW,2002-05-15,No
17207,GWW,2002-08-14,No
17208,GWW,2002-11-14,Sí
17209,GWW,2003-02-14,No
17210,GWW,2003-05-15,Sí
17211,GWW,2003-08-14,Sí
17212,GWW,2003-11-14,Sí
17213,GWW,2004-02-14,Sí
17214,GWW,2004-05-15,Sí
17215,GWW,2004-08-14,No
17216,GWW,2004-11-14,No
17217,GWW,2005-02-14,No
17218,GWW,2005-05-15,No
17219,GWW,2005-08-14,Sí
17220,GWW,2005-11-14,No
17221,GWW,2006-02-14,No
17222,GWW,2006-05-15,No
17223,GWW,2006-08-14,No
17224,GWW,2006-11-14,Sí
17225,GWW,2007-02-14,No
17226,GWW,2007-05-15,No
17227,GWW,2007-08-14,No
17228,GWW,2007-11-14,No
17229,GWW,2008-02-14,No
17230,GWW,2008-05-15,Sí
17231,GWW,2008-08-14,Sí
17232,GWW,2008-11-14,Sí
17233,GWW,2009-02-14,Sí
17234,GWW,2009-05-15,Sí
17235,GWW,2009-08-14,Sí
17236,GWW,2009-11-14,Sí
17237,GWW,2010-02-14,No
17238,GWW,2010-05-15,No
17239,GWW,2010-08-14,No
17240,GWW,2010-11-14,No
17241,GWW,2011-02-14,No
17242,GWW,2011-05-15,No
17243,GWW,2011-08-14,No
17244,GWW,2011-11-14,No
17245,GWW,2012-02-14,No
17246,GWW,2012-05-15,No
17247,GWW,2012-08-14,No
17248,GWW,2012-11-14,No
17249,GWW,2013-02-14,Sí
17250,GWW,2013-05-15,No
17251,GWW,2013-08-14,No
17252,GWW,2013-11-14,No
17253,GWW,2014-02-14,No
17254,GWW,2014-05-15,No
17255,GWW,2014-08-14,No
17256,GWW,2014-11-14,No
17257,GWW,2015-02-14,No
17258,GWW,2015-05-15,Sí
17259,GWW,2015-08-14,Sí
17260,GWW,2015-11-14,No
17261,GWW,2016-02-14,No
17262,GWW,2016-05-15,No
17263,GWW,2016-08-14,No
17264,GWW,2016-11-14,No
17265,GWW,2017-02-14,No
17266,GWW,2017-05-15,No
17267,GWW,2017-08-14,Sí
17268,GWW,2017-11-14,Sí
17269,GWW,2018-02-14,No
17270,GWW,2018-05-15,No
17271,GWW,2018-08-14,No
17272,GWW,2018-11-14,No
17273,GWW,2019-02-14,No
17274,GWW,2019-05-15,No
17275,GWW,2019-08-14,Sí
17276,GWW,2019-11-14,No
17277,GWW,2020-02-14,No
17278,GWW,2020-05-15,Sí
17279,GWW,2020-08-14,No
17280,GWW,2020-11-14,No
17281,GWW,2021-02-14,No
17282,GWW,2021-05-15,No
17283,GWW,2021-08-14,No
17284,GWW,2021-11-14,No
17285,GWW,2022-02-14,No
17286,GWW,2022-05-15,No
17287,GWW,2022-08-14,Sí
17288,GWW,2022-11-14,Sí
17289,HAL,2000-05-15,No
17290,HAL,2000-08-14,No
17291,HAL,2000-11-14,No
17292,HAL,2001-02-14,No
17293,HAL,2001-05-15,No
17294,HAL,2001-08-14,No
17295,HAL,2001-11-14,No
17296,HAL,2002-02-14,Sí
17297,HAL,2002-05-15,Sí
17298,HAL,2002-08-14,No
17299,HAL,2002-11-14,Sí
17300,HAL,2003-02-14,No
17301,HAL,2003-05-15,No
17302,HAL,2003-08-14,No
17303,HAL,2003-11-14,No
17304,HAL,2004-02-14,No
17305,HAL,2004-05-15,No
17306,HAL,2004-08-14,No
17307,HAL,2004-11-14,No
17308,HAL,2005-02-14,Sí
17309,HAL,2005-05-15,Sí
17310,HAL,2005-08-14,Sí
17311,HAL,2005-11-14,No
17312,HAL,2006-02-14,Sí
17313,HAL,2006-05-15,Sí
17314,HAL,2006-08-14,Sí
17315,HAL,2006-11-14,Sí
17316,HAL,2007-02-14,Sí
17317,HAL,2007-05-15,Sí
17318,HAL,2007-08-14,No
17319,HAL,2007-11-14,No
17320,HAL,2008-02-14,No
17321,HAL,2008-05-15,No
17322,HAL,2008-08-14,No
17323,HAL,2008-11-14,No
17324,HAL,2009-02-14,Sí
17325,HAL,2009-05-15,Sí
17326,HAL,2009-08-14,Sí
17327,HAL,2009-11-14,Sí
17328,HAL,2010-02-14,No
17329,HAL,2010-05-15,No
17330,HAL,2010-08-14,Sí
17331,HAL,2010-11-14,No
17332,HAL,2011-02-14,No
17333,HAL,2011-05-15,No
17334,HAL,2011-08-14,No
17335,HAL,2011-11-14,Sí
17336,HAL,2012-02-14,Sí
17337,HAL,2012-05-15,Sí
17338,HAL,2012-08-14,No
17339,HAL,2012-11-14,No
17340,HAL,2013-02-14,No
17341,HAL,2013-05-15,Sí
17342,HAL,2013-08-14,No
17343,HAL,2013-11-14,No
17344,HAL,2014-02-14,No
17345,HAL,2014-05-15,No
17346,HAL,2014-08-14,No
17347,HAL,2014-11-14,No
17348,HAL,2015-02-14,Sí
17349,HAL,2015-05-15,Sí
17350,HAL,2015-08-14,Sí
17351,HAL,2015-11-14,Sí
17352,HAL,2016-02-14,Sí
17353,HAL,2016-05-15,No
17354,HAL,2016-08-14,No
17355,HAL,2016-11-14,No
17356,HAL,2017-02-14,No
17357,HAL,2017-05-15,No
17358,HAL,2017-08-14,No
17359,HAL,2017-11-14,No
17360,HAL,2018-02-14,No
17361,HAL,2018-05-15,No
17362,HAL,2018-08-14,Sí
17363,HAL,2018-11-14,Sí
17364,HAL,2019-02-14,No
17365,HAL,2019-05-15,No
17366,HAL,2019-08-14,No
17367,HAL,2019-11-14,No
17368,HAL,2020-02-14,Sí
17369,HAL,2020-05-15,No
17370,HAL,2020-08-14,No
17371,HAL,2020-11-14,Sí
17372,HAL,2021-02-14,No
17373,HAL,2021-05-15,No
17374,HAL,2021-08-14,No
17375,HAL,2021-11-14,No
17376,HAL,2022-02-14,No
17377,HAL,2022-05-15,No
17378,HAL,2022-08-14,No
17379,HAL,2022-11-14,Sí
17380,HAL,2023-02-14,No
17381,HAS,2000-05-17,No
17382,HAS,2000-08-16,No
17383,HAS,2000-11-15,No
17384,HAS,2001-02-14,No
17385,HAS,2001-05-16,No
17386,HAS,2001-08-15,No
17387,HAS,2001-11-14,No
17388,HAS,2002-02-13,No
17389,HAS,2002-05-15,No
17390,HAS,2002-08-14,No
17391,HAS,2002-11-13,Sí
17392,HAS,2003-02-12,Sí
17393,HAS,2003-05-14,Sí
17394,HAS,2003-08-13,No
17395,HAS,2003-11-12,No
17396,HAS,2004-02-11,No
17397,HAS,2004-05-12,No
17398,HAS,2004-08-11,No
17399,HAS,2004-11-10,Sí
17400,HAS,2005-02-09,No
17401,HAS,2005-05-11,Sí
17402,HAS,2005-08-10,Sí
17403,HAS,2005-11-09,No
17404,HAS,2006-02-08,Sí
17405,HAS,2006-05-17,No
17406,HAS,2006-08-16,Sí
17407,HAS,2006-11-15,No
17408,HAS,2007-02-14,No
17409,HAS,2007-05-16,No
17410,HAS,2007-08-15,No
17411,HAS,2007-11-14,No
17412,HAS,2008-02-13,Sí
17413,HAS,2008-05-14,No
17414,HAS,2008-08-13,No
17415,HAS,2008-11-12,No
17416,HAS,2009-02-11,Sí
17417,HAS,2009-05-13,Sí
17418,HAS,2009-08-12,Sí
17419,HAS,2009-11-11,Sí
17420,HAS,2010-02-10,Sí
